Date,Open,High,Low,Close
2018-01-16 14:00:00-05:00,336.204,339.31,335.5837,337.3
2018-01-16 13:00:00-05:00,342.47,342.9,335.71,336.26
2018-01-16 12:00:00-05:00,341.71,342.75,339.14,342.58
2018-01-16 11:00:00-05:00,346.35,346.94,341.6,341.65
2018-01-16 10:00:00-05:00,339.96,347.73,338.88,346.43
2018-01-16 09:00:00-05:00,342,342,339.4,339.96
2018-01-16 08:00:00-05:00,340.99,340.99,339.4,340.5
2018-01-16 07:00:00-05:00,341,341,340.31,340.32
2018-01-16 06:00:00-05:00,340.5,341,340.5,341
2018-01-16 05:00:00-05:00,338.5,339.01,338.5,339.01
2018-01-12 20:00:00-05:00,335.11,335.72,335.11,335.12
2018-01-12 19:00:00-05:00,335.1,335.2,335.1,335.11
2018-01-12 18:00:00-05:00,336,336.21,335.02,336.21
2018-01-12 17:00:00-05:00,336.21,336.5,334.7269,336.48
2018-01-12 16:00:00-05:00,334.64,336.88,334.53,336.21
2018-01-12 15:00:00-05:00,334.28,334.8509,333.9,334.6
2018-01-12 14:00:00-05:00,333.95,334.6,333.78,334.3121
2018-01-12 13:00:00-05:00,334.87,334.87,333.51,333.9213
2018-01-12 12:00:00-05:00,334.52,335.49,334.37,334.87
2018-01-12 11:00:00-05:00,333.99,335.95,332.58,334.57
2018-01-12 10:00:00-05:00,329.92,334.64,329.21,333.9899
2018-01-12 09:00:00-05:00,329.85,331.04,329.38,329.8
2018-01-12 08:00:00-05:00,328.99,330.15,328.9,330.15
2018-01-12 07:00:00-05:00,329,329,328.6,328.6
2018-01-12 06:00:00-05:00,329,329,329,329
2018-01-11 20:00:00-05:00,328,328,327.6,327.6
2018-01-11 19:00:00-05:00,327.99,328,327.65,328
2018-01-11 18:00:00-05:00,327.75,328.12,327.75,327.8
2018-01-11 17:00:00-05:00,328.12,328.12,327.1,328
2018-01-11 16:00:00-05:00,326.811,328.4,326.19,328.07
2018-01-11 15:00:00-05:00,325.66,326.925,325.57,326.8264
2018-01-11 14:00:00-05:00,326.9298,327.1315,325.65,325.776
2018-01-11 13:00:00-05:00,325.53,327.08,325.4,326.93
2018-01-11 12:00:00-05:00,325.05,326.48,324.9848,325.6407
2018-01-11 11:00:00-05:00,324.93,325.05,323.75,325.05
2018-01-11 10:00:00-05:00,321.98,325.5,321.19,324.8748
2018-01-11 09:00:00-05:00,321.3,322.25,321.3,321.99
2018-01-11 08:00:00-05:00,321.3,321.3,321.3,321.3
2018-01-10 20:00:00-05:00,321.3,321.6,321.3,321.6
2018-01-10 19:00:00-05:00,320.65,320.65,320.65,320.65
2018-01-10 18:00:00-05:00,320.65,321.65,320.26,321.65
2018-01-10 17:00:00-05:00,320.26,320.59,320.26,320.4
2018-01-10 16:00:00-05:00,319.4148,320.76,319.16,320.55
2018-01-10 15:00:00-05:00,321.72,321.72,319.15,319.36
2018-01-10 14:00:00-05:00,321.46,322.15,321.04,321.69
2018-01-10 13:00:00-05:00,318.7899,321.58,318.58,321.4971
2018-01-10 12:00:00-05:00,317.1644,319.02,317.11,318.755
2018-01-10 11:00:00-05:00,316.6161,319.579,316.33,317.17
2018-01-10 10:00:00-05:00,316.97,317.7,315.5,316.52
2018-01-10 09:00:00-05:00,316.88,317.5,316,316.9
2018-01-10 08:00:00-05:00,317.74,317.74,316,316.4
2018-01-10 06:00:00-05:00,318.01,318.01,318.01,318.01
2018-01-09 20:00:00-05:00,318.42,318.42,318.03,318.03
2018-01-09 19:00:00-05:00,318.15,318.42,318.15,318.42
2018-01-09 18:00:00-05:00,318.27,318.43,318.11,318.13
2018-01-09 17:00:00-05:00,318.43,318.78,318.43,318.55
2018-01-09 16:00:00-05:00,317.71,319.91,317.17,318.49
2018-01-09 15:00:00-05:00,319.35,319.62,317.6008,317.71
2018-01-09 14:00:00-05:00,318.19,319.9,318.1,319.306
2018-01-09 13:00:00-05:00,315.9917,318.8,315.6612,318.15
2018-01-09 12:00:00-05:00,313.06,316.2075,312.9501,316.08
2018-01-09 11:00:00-05:00,312.345,314.69,312.3,313.06
2018-01-09 10:00:00-05:00,311.3,314.51,310.49,312.2522
2018-01-09 09:00:00-05:00,311.5,311.99,311.4,311.45
2018-01-09 08:00:00-05:00,311,311.48,311,311.48
2018-01-08 20:00:00-05:00,310.3,310.3,310.01,310.01
2018-01-08 19:00:00-05:00,310.15,310.99,310.15,310.5
2018-01-08 18:00:00-05:00,310.15,310.27,310.15,310.15
2018-01-08 17:00:00-05:00,310.15,310.28,310.05,310.16
2018-01-08 16:00:00-05:00,310.07,310.39,309.05,310.06
2018-01-08 15:00:00-05:00,309.78,310.86,309.56,310.08
2018-01-08 14:00:00-05:00,308.84,310.6577,308.81,309.78
2018-01-08 13:00:00-05:00,308.4785,308.87,308,308.8395
2018-01-08 12:00:00-05:00,306.927,308.98,306.72,308.52
2018-01-08 11:00:00-05:00,307.15,307.47,306.14,306.9284
2018-01-08 10:00:00-05:00,309.24,309.29,305.75,307.0795
2018-01-08 09:00:00-05:00,309.15,309.4,308.35,308.8
2018-01-08 08:00:00-05:00,309,309.11,309,309.11
2018-01-08 05:00:00-05:00,308,308,308,308
2018-01-05 20:00:00-05:00,309.68,310,309.11,309.5
2018-01-05 19:00:00-05:00,309.64,309.68,309.3,309.68
2018-01-05 18:00:00-05:00,309.1,309.99,296.67,296.67
2018-01-05 17:00:00-05:00,308.54,309.01,308.54,309
2018-01-05 16:00:00-05:00,306.7865,308.89,306.03,308.6
2018-01-05 15:00:00-05:00,305.4491,307.45,304.97,306.777
2018-01-05 14:00:00-05:00,303.81,305.62,303.56,305.44
2018-01-05 13:00:00-05:00,302.12,305.1,302.12,303.895
2018-01-05 12:00:00-05:00,299.675,302.5,299.48,302.06
2018-01-05 11:00:00-05:00,297.33,299.6733,297.19,299.6733
2018-01-05 10:00:00-05:00,297.5,298.05,296.72,297.34
2018-01-05 09:00:00-05:00,298,298,296.85,297.45
2018-01-05 08:00:00-05:00,297.5,297.5,297.5,297.5
2018-01-04 20:00:00-05:00,296.9,296.94,296.9,296.94
2018-01-04 19:00:00-05:00,296.74,296.74,296.36,296.36
2018-01-04 18:00:00-05:00,296.64,296.67,296.64,296.67
2018-01-04 17:00:00-05:00,296.67,296.67,295.9,296.31
2018-01-04 16:00:00-05:00,296.43,296.75,295.96,296.66
2018-01-04 15:00:00-05:00,295.99,296.45,295.6,296.45
2018-01-04 14:00:00-05:00,296.2402,296.419,295.95,296.005
2018-01-04 13:00:00-05:00,295.7782,296.78,295.64,296.21
2018-01-04 12:00:00-05:00,297,297.2499,295.47,295.75
2018-01-04 11:00:00-05:00,297.771,298.05,296.81,296.98
2018-01-04 10:00:00-05:00,298.05,298.48,297.01,297.62
2018-01-04 09:00:00-05:00,298.5,298.5,298.5,298.5
2018-01-03 20:00:00-05:00,298,298,298,298
2018-01-03 19:00:00-05:00,297.42,297.42,297.42,297.42
2018-01-03 17:00:00-05:00,297.8,297.8,297.71,297.75
2018-01-03 16:00:00-05:00,296.54,297.94,296.4,297.64
2018-01-03 15:00:00-05:00,295.93,296.77,295.47,296.6
2018-01-03 14:00:00-05:00,296.5805,296.91,295.63,295.965
2018-01-03 13:00:00-05:00,296.11,296.9,295.9,296.5848
2018-01-03 12:00:00-05:00,296.77,296.81,295.66,296.15
2018-01-03 11:00:00-05:00,297.83,297.8799,296.38,296.7916
2018-01-03 10:00:00-05:00,296.5,298.5,295.91,297.79
2018-01-03 09:00:00-05:00,296.85,297,296.85,296.99
2018-01-02 20:00:00-05:00,296.85,296.85,296.85,296.85
2018-01-02 19:00:00-05:00,296.83,296.95,296.83,296.88
2018-01-02 18:00:00-05:00,296.83,296.84,296.83,296.83
2018-01-02 17:00:00-05:00,296.84,296.84,296.75,296.84
2018-01-02 16:00:00-05:00,295.6,296.88,295.41,296.8
2018-01-02 15:00:00-05:00,295.97,296,295.41,295.58
2018-01-02 14:00:00-05:00,295.74,296.2,295.6922,295.96
2018-01-02 13:00:00-05:00,296.05,296.08,295.6,295.73
2018-01-02 12:00:00-05:00,296.51,296.64,295.396,296.0273
2018-01-02 11:00:00-05:00,296.69,296.9,295.4,296.5
2018-01-02 10:00:00-05:00,296.05,296.99,295.52,296.646
2018-01-02 09:00:00-05:00,295.3,296.05,294.91,296.05
2018-01-02 08:00:00-05:00,295.4,295.4,295.4,295.4
2018-01-02 07:00:00-05:00,295.5,295.5,295.33,295.33
2017-12-29 20:00:00-05:00,294.81,294.81,294.81,294.81
2017-12-29 17:00:00-05:00,295,295,294.05,294.9
2017-12-29 16:00:00-05:00,295.63,295.88,294.83,295.02
2017-12-29 15:00:00-05:00,295.58,296.13,295.56,295.63
2017-12-29 14:00:00-05:00,295.29,295.6,295.02,295.53
2017-12-29 13:00:00-05:00,296.73,296.73,295.19,295.27
2017-12-29 12:00:00-05:00,296.22,296.7199,295.88,296.69
2017-12-29 11:00:00-05:00,296.41,296.5,295.67,296.18
2017-12-29 10:00:00-05:00,296.8,297.3,295.98,296.49
2017-12-29 09:00:00-05:00,296.99,296.99,296.8,296.9
2017-12-29 08:00:00-05:00,297,297,297,297
2017-12-28 20:00:00-05:00,296.4,296.4,296.4,296.4
2017-12-28 17:00:00-05:00,296.35,296.49,296.35,296.35
2017-12-28 16:00:00-05:00,296.22,296.34,295.9,296.27
2017-12-28 15:00:00-05:00,296.065,296.5799,296.0337,296.24
2017-12-28 14:00:00-05:00,295.48,296.09,295.01,296.09
2017-12-28 13:00:00-05:00,295.55,295.68,295.3,295.5099
2017-12-28 12:00:00-05:00,295.06,295.98,294.74,295.55
2017-12-28 11:00:00-05:00,295.89,296.11,294.83,295.032
2017-12-28 10:00:00-05:00,295.85,296.99,295.701,295.895
2017-12-28 09:00:00-05:00,295.81,296.35,295.81,296.35
2017-12-27 20:00:00-05:00,295.78,295.78,295.78,295.78
2017-12-27 17:00:00-05:00,295.62,295.62,295.62,295.62
2017-12-27 16:00:00-05:00,295.081,295.59,294.92,295.52
2017-12-27 15:00:00-05:00,295.5378,295.57,295.05,295.12
2017-12-27 14:00:00-05:00,295.26,295.62,295.21,295.5611
2017-12-27 13:00:00-05:00,295,295.45,294.92,295.3
2017-12-27 12:00:00-05:00,295.69,295.7,294.96,295.02
2017-12-27 11:00:00-05:00,295.06,296.2,294.8,295.65
2017-12-27 10:00:00-05:00,296.4,296.8,294.9,295.12
2017-12-27 09:00:00-05:00,296.45,296.5,296.45,296.5
2017-12-27 08:00:00-05:00,296.5,296.5,296.5,296.5
2017-12-27 06:00:00-05:00,296.3,296.3,296.3,296.3
2017-12-26 20:00:00-05:00,295.68,295.68,295.68,295.68
2017-12-26 19:00:00-05:00,295.68,295.68,295.68,295.68
2017-12-26 18:00:00-05:00,295.69,295.69,295.68,295.68
2017-12-26 17:00:00-05:00,295.36,295.69,295.36,295.69
2017-12-26 16:00:00-05:00,294.9925,295.46,294.9,295.36
2017-12-26 15:00:00-05:00,294.944,295.19,294.91,294.98
2017-12-26 14:00:00-05:00,295.188,295.22,294.65,294.9302
2017-12-26 13:00:00-05:00,295.85,296.0203,295.03,295.1682
2017-12-26 12:00:00-05:00,296.09,296.6,295.62,295.85
2017-12-26 11:00:00-05:00,297.105,297.44,296,296.12
2017-12-26 10:00:00-05:00,294.5,297.08,294.5,296.97
2017-12-26 09:00:00-05:00,295.7,295.7,295.7,295.7
2017-12-26 08:00:00-05:00,295.28,295.28,295.28,295.28
2017-12-22 20:00:00-05:00,295.91,295.91,295.5,295.5
2017-12-22 19:00:00-05:00,295.26,295.26,295.21,295.21
2017-12-22 18:00:00-05:00,295.3,295.3,295.23,295.23
2017-12-22 17:00:00-05:00,295.1,296.25,295.1,295.3
2017-12-22 16:00:00-05:00,294.7307,295.185,294.7307,295.13
2017-12-22 15:00:00-05:00,294.29,295.1,294.14,294.7165
2017-12-22 14:00:00-05:00,294.0601,294.59,293.83,294.25
2017-12-22 13:00:00-05:00,294.675,294.88,294.05,294.07
2017-12-22 12:00:00-05:00,294.74,295.1,294.09,294.71
2017-12-22 11:00:00-05:00,293.36,295.17,293.29,294.77
2017-12-22 10:00:00-05:00,295.96,296.52,293.01,293.39
2017-12-22 09:00:00-05:00,296,296,295.2,295.2
2017-12-21 20:00:00-05:00,295.32,295.32,295.32,295.32
2017-12-21 19:00:00-05:00,295.5,295.62,295.5,295.62
2017-12-21 18:00:00-05:00,295.65,295.65,295.4,295.4
2017-12-21 17:00:00-05:00,295.03,296.9,295.03,295.3
2017-12-21 16:00:00-05:00,295.865,296.28,294.1301,295.04
2017-12-21 15:00:00-05:00,296.305,296.4599,294.89,295.81
2017-12-21 14:00:00-05:00,297.03,297.5,296.05,296.3
2017-12-21 13:00:00-05:00,296.9403,297.15,296.31,297
2017-12-21 12:00:00-05:00,296.5591,297.55,296.42,296.87
2017-12-21 11:00:00-05:00,297.67,297.77,296.11,296.6099
2017-12-21 10:00:00-05:00,299,299.3,297.35,297.52
2017-12-21 09:00:00-05:00,298.27,299,298.27,298.4
2017-12-21 08:00:00-05:00,298.85,299.3,298.3,298.3
2017-12-20 20:00:00-05:00,298.5,298.9,298.5,298.9
2017-12-20 19:00:00-05:00,297.9,298.3,297.9,298.3
2017-12-20 18:00:00-05:00,297.9,297.9,297.7,297.9
2017-12-20 17:00:00-05:00,297.9,297.9,297.9,297.9
2017-12-20 16:00:00-05:00,297.46,298.01,297.31,297.91
2017-12-20 15:00:00-05:00,298.06,298.13,297.11,297.45
2017-12-20 14:00:00-05:00,298.74,298.79,298.01,298.04
2017-12-20 13:00:00-05:00,298.7188,299.2,298.59,298.7232
2017-12-20 12:00:00-05:00,298.5136,299.15,298.42,298.7263
2017-12-20 11:00:00-05:00,298.73,299.33,297.72,298.45
2017-12-20 10:00:00-05:00,298.7,299.08,297.43,298.6622
2017-12-20 09:00:00-05:00,298.6,298.9,298.5,298.5
2017-12-20 08:00:00-05:00,298.25,298.33,298.25,298.33
2017-12-19 20:00:00-05:00,297.75,297.75,297.75,297.75
2017-12-19 19:00:00-05:00,297.75,297.75,297.75,297.75
2017-12-19 18:00:00-05:00,297.25,297.75,297.1,297.75
2017-12-19 17:00:00-05:00,297.25,297.3,297.25,297.25
2017-12-19 16:00:00-05:00,297.04,297.58,296.75,297.17
2017-12-19 15:00:00-05:00,296.7,297.25,296.64,297
2017-12-19 14:00:00-05:00,296.7,297.15,296.3,296.72
2017-12-19 13:00:00-05:00,297.2294,297.318,296.11,296.7572
2017-12-19 12:00:00-05:00,296.48,297.45,295.8159,297.28
2017-12-19 11:00:00-05:00,295.355,297,295.16,296.495
2017-12-19 10:00:00-05:00,296.3,296.79,294.1809,295.2595
2017-12-19 09:00:00-05:00,296.4,296.6,296.37,296.5
2017-12-19 08:00:00-05:00,296.6,296.6,296.6,296.6
2017-12-18 20:00:00-05:00,296.76,296.76,296.76,296.76
2017-12-18 19:00:00-05:00,296.14,296.56,296.14,296.56
2017-12-18 18:00:00-05:00,296.29,296.29,296.14,296.14
2017-12-18 17:00:00-05:00,296.1603,296.2,296.14,296.2
2017-12-18 16:00:00-05:00,295.1,296.55,295.01,296.23
2017-12-18 15:00:00-05:00,295.0818,295.74,294.67,295.115
2017-12-18 14:00:00-05:00,295.775,295.97,294.62,295.04
2017-12-18 13:00:00-05:00,296.4895,296.7,295.65,295.7
2017-12-18 12:00:00-05:00,295.85,296.93,295.74,296.5037
2017-12-18 11:00:00-05:00,296.5373,296.95,294.7,295.8882
2017-12-18 10:00:00-05:00,296.22,297.14,294.52,296.11
2017-12-18 09:00:00-05:00,295.67,296.95,295.58,296.3
2017-12-18 08:00:00-05:00,296.3,297.25,296.3,297.25
2017-12-15 18:00:00-05:00,294.34,294.42,294.34,294.42
2017-12-15 17:00:00-05:00,293.94,294.95,293.7,293.94
2017-12-15 16:00:00-05:00,294.4039,294.72,293.66,293.94
2017-12-15 15:00:00-05:00,294.58,294.89,294.0704,294.39
2017-12-15 14:00:00-05:00,295.08,295.15,293.02,294.58
2017-12-15 13:00:00-05:00,295.065,295.5,294.86,295.13
2017-12-15 12:00:00-05:00,293.835,295.67,293.65,295.075
2017-12-15 11:00:00-05:00,295.92,296.27,293.3,293.8
2017-12-15 10:00:00-05:00,295.95,297.37,293.88,295.81
2017-12-15 09:00:00-05:00,296,296,293.88,295.5
2017-12-15 08:00:00-05:00,296,296,295.62,295.62
2017-12-14 20:00:00-05:00,294.5,294.5,294.5,294.5
2017-12-14 19:00:00-05:00,293.88,294.45,293.88,294.13
2017-12-14 18:00:00-05:00,293.9,294.5,293.9,294.5
2017-12-14 17:00:00-05:00,295.0572,295.0572,293.88,293.9
2017-12-14 16:00:00-05:00,293.55,294.87,293.33,293.93
2017-12-14 15:00:00-05:00,293.6159,294.08,293,293.62
2017-12-14 14:00:00-05:00,293.9445,294.6,293.42,293.57
2017-12-14 13:00:00-05:00,295.4,295.4,293.8471,293.95
2017-12-14 12:00:00-05:00,295.84,296.29,295.19,295.41
2017-12-14 11:00:00-05:00,295.09,295.95,293.645,295.83
2017-12-14 10:00:00-05:00,292.48,296.82,292.48,294.9244
2017-12-14 09:00:00-05:00,292.99,292.99,292.2,292.48
2017-12-14 08:00:00-05:00,292.22,293,292.2,292.55
2017-12-14 07:00:00-05:00,293,293.4,293,293.4
2017-12-14 06:00:00-05:00,293,293,293,293
2017-12-13 20:00:00-05:00,292.25,292.25,292.16,292.16
2017-12-13 19:00:00-05:00,292.1,292.18,292.1,292.18
2017-12-13 18:00:00-05:00,291.7,292.1,291.7,292.1
2017-12-13 17:00:00-05:00,291.97,292,291.51,291.51
2017-12-13 16:00:00-05:00,292.03,292.07,291.19,291.85
2017-12-13 15:00:00-05:00,291.41,293.2913,291.32,292.04
2017-12-13 14:00:00-05:00,293.74,294.02,290.72,291.32
2017-12-13 13:00:00-05:00,294.66,294.724,293.72,293.8299
2017-12-13 12:00:00-05:00,294.3,295.85,294,294.67
2017-12-13 11:00:00-05:00,291.66,294.85,291.26,294.366
2017-12-13 10:00:00-05:00,291.1,292.4,289.7,291.55
2017-12-13 09:00:00-05:00,291.51,291.98,290.8,291
2017-12-13 08:00:00-05:00,291.5,291.51,291.5,291.51
2017-12-12 20:00:00-05:00,290.39,290.39,290.39,290.39
2017-12-12 19:00:00-05:00,289.6,290.35,289.6,289.94
2017-12-12 18:00:00-05:00,290.03,290.03,290.03,290.03
2017-12-12 17:00:00-05:00,289.94,291.055,289.94,289.94
2017-12-12 16:00:00-05:00,291.18,291.89,289.795,289.99
2017-12-12 15:00:00-05:00,290.74,291.43,290.6,291.1487
2017-12-12 14:00:00-05:00,291.4,291.66,290.206,290.68
2017-12-12 13:00:00-05:00,290.802,291.59,290.45,291.4
2017-12-12 12:00:00-05:00,290.9,290.93,289.64,290.8197
2017-12-12 11:00:00-05:00,291.86,292.23,290.8901,290.9
2017-12-12 10:00:00-05:00,288.9,292.8,287.72,292
2017-12-12 09:00:00-05:00,287,289.88,287,288.97
2017-12-12 08:00:00-05:00,287.48,288.6,287.48,288.6
2017-12-11 20:00:00-05:00,286.85,287.1,286.64,287.1
2017-12-11 19:00:00-05:00,286.6,286.98,283.16,283.16
2017-12-11 18:00:00-05:00,286.35,287,286.31,286.51
2017-12-11 17:00:00-05:00,283.16,286.69,283,286.35
2017-12-11 16:00:00-05:00,283.105,283.28,282.44,283.13
2017-12-11 15:00:00-05:00,284.95,284.99,282.92,283.09
2017-12-11 14:00:00-05:00,284.22,285.1,283.91,284.95
2017-12-11 13:00:00-05:00,283.09,284.48,283.06,284.2589
2017-12-11 12:00:00-05:00,280.43,283.72,280.06,283.09
2017-12-11 11:00:00-05:00,284.463,284.55,279.9,280.36
2017-12-11 10:00:00-05:00,286.55,286.55,283.19,284.45
2017-12-11 09:00:00-05:00,287,287.5,286.6,286.9
2017-12-11 08:00:00-05:00,286.65,287.46,286.65,287
2017-12-08 20:00:00-05:00,286.34,286.34,286.34,286.34
2017-12-08 19:00:00-05:00,286.36,286.36,286.36,286.36
2017-12-08 18:00:00-05:00,286.38,286.38,286.02,286.02
2017-12-08 17:00:00-05:00,285.79,286.18,285,285.9
2017-12-08 16:00:00-05:00,284.8901,286.35,284.8901,285.89
2017-12-08 15:00:00-05:00,285.25,285.94,284.53,284.8901
2017-12-08 14:00:00-05:00,284.355,285.5184,284.3,285.26
2017-12-08 13:00:00-05:00,285.495,286.34,284.3201,284.37
2017-12-08 12:00:00-05:00,285.275,287.32,285.2329,285.495
2017-12-08 11:00:00-05:00,284.66,285.37,283.56,285.26
2017-12-08 10:00:00-05:00,285.6,285.6799,283,284.658
2017-12-08 09:00:00-05:00,285,285.9,284.01,285.85
2017-12-08 08:00:00-05:00,285,285.5,283.26,284.5
2017-12-08 07:00:00-05:00,284.5,284.5,284.5,284.5
2017-12-07 20:00:00-05:00,283.7,283.76,283.35,283.5
2017-12-07 19:00:00-05:00,282.9,283.76,282.82,283.4
2017-12-07 18:00:00-05:00,282.29,282.96,282.2,282.85
2017-12-07 17:00:00-05:00,281.97,282.29,281.97,282.29
2017-12-07 16:00:00-05:00,282.5,282.92,281.66,282
2017-12-07 15:00:00-05:00,283.81,283.88,281.2,282.45
2017-12-07 14:00:00-05:00,284.18,284.53,282.98,283.82
2017-12-07 13:00:00-05:00,283.92,284.79,283.1,284.22
2017-12-07 12:00:00-05:00,280.9031,284.13,280.83,283.89
2017-12-07 11:00:00-05:00,282.3272,282.38,280.27,280.95
2017-12-07 10:00:00-05:00,277.89,282.6099,277.8,282.2
2017-12-07 09:00:00-05:00,278.1,278.15,278,278.01
2017-12-07 08:00:00-05:00,279,279,279,279
2017-12-06 19:00:00-05:00,278,278.3,278,278.3
2017-12-06 18:00:00-05:00,278.27,278.5,278.27,278.5
2017-12-06 17:00:00-05:00,278.27,278.27,278.27,278.27
2017-12-06 16:00:00-05:00,278.28,279.14,278.19,278.34
2017-12-06 15:00:00-05:00,277.635,278.866,277.53,278.27
2017-12-06 14:00:00-05:00,278.1516,278.671,277.47,277.53
2017-12-06 13:00:00-05:00,277.95,278.406,277.78,278.17
2017-12-06 12:00:00-05:00,277.27,278.59,276.88,277.9999
2017-12-06 11:00:00-05:00,276.77,277.5,275.84,277.27
2017-12-06 10:00:00-05:00,275.33,277.77,274.0046,276.736
2017-12-06 09:00:00-05:00,275.29,275.29,275.1,275.14
2017-12-05 18:00:00-05:00,275.29,275.29,275.29,275.29
2017-12-05 17:00:00-05:00,275.55,275.6,275.54,275.54
2017-12-05 16:00:00-05:00,275.43,276.02,274.86,275.57
2017-12-05 15:00:00-05:00,277.49,277.49,275.11,275.44
2017-12-05 14:00:00-05:00,276.64,277.81,276.5113,277.5
2017-12-05 13:00:00-05:00,276.3975,276.88,275.6,276.61
2017-12-05 12:00:00-05:00,278.87,279.44,276.315,276.3261
2017-12-05 11:00:00-05:00,275.84,278.8172,275.84,278.8172
2017-12-05 10:00:00-05:00,279.16,279.43,275.58,275.825
2017-12-05 09:00:00-05:00,279,280.25,279,279.49
2017-12-05 08:00:00-05:00,279,279,279,279
2017-12-05 06:00:00-05:00,279,279,279,279
2017-12-04 20:00:00-05:00,277.7,277.7,277.7,277.7
2017-12-04 19:00:00-05:00,277.96,277.96,277.8,277.8
2017-12-04 18:00:00-05:00,277.96,277.96,277.96,277.96
2017-12-04 17:00:00-05:00,277.97,277.97,277.95,277.96
2017-12-04 16:00:00-05:00,280.105,280.4,277.86,277.98
2017-12-04 15:00:00-05:00,279.535,280.169,278.648,280.169
2017-12-04 14:00:00-05:00,279.18,280.1,278.93,279.56
2017-12-04 13:00:00-05:00,278.6405,279.6699,277.985,279.19
2017-12-04 12:00:00-05:00,279.82,279.865,277.55,278.73
2017-12-04 11:00:00-05:00,279.35,281.83,279.16,279.8599
2017-12-04 10:00:00-05:00,275.51,279.45,275.38,279.345
2017-12-04 09:00:00-05:00,274,275.6,274,275.6
2017-12-04 08:00:00-05:00,274,275.29,274,274.9
2017-12-04 05:00:00-05:00,275,275.05,275,275
2017-12-01 19:00:00-05:00,271.5,271.5,271.5,271.5
2017-12-01 18:00:00-05:00,271.69,271.69,271.69,271.69
2017-12-01 17:00:00-05:00,271.38,271.69,271.35,271.35
2017-12-01 16:00:00-05:00,271.79,272.27,270.76,271.42
2017-12-01 15:00:00-05:00,273.53,273.56,271.6,271.765
2017-12-01 14:00:00-05:00,273.07,273.88,272.67,273.54
2017-12-01 13:00:00-05:00,273.68,274.38,272.78,273.14
2017-12-01 12:00:00-05:00,278.53,278.54,270.6,273.77
2017-12-01 11:00:00-05:00,275.99,278.73,274.59,278.5
2017-12-01 10:00:00-05:00,276.71,277.51,274.1,275.91
2017-12-01 09:00:00-05:00,275.01,276,275,276
2017-11-30 20:00:00-05:00,276.25,276.75,276.25,276.75
2017-11-30 19:00:00-05:00,276.05,276.6,276.05,276.6
2017-11-30 18:00:00-05:00,276.8,276.8,276.02,276.75
2017-11-30 17:00:00-05:00,275.9713,277.1,272.91,276.8
2017-11-30 16:00:00-05:00,275.26,277.04,274.63,276.52
2017-11-30 15:00:00-05:00,274.91,275.84,274.57,275.25
2017-11-30 14:00:00-05:00,274.1,274.9,274.04,274.9
2017-11-30 13:00:00-05:00,272.43,274.72,272.35,274.12
2017-11-30 12:00:00-05:00,271.7018,272.4,270.99,272.3923
2017-11-30 11:00:00-05:00,270.39,271.742,270.17,271.67
2017-11-30 10:00:00-05:00,269.89,270.85,269.43,270.305
2017-11-29 20:00:00-05:00,269.04,269.04,269.04,269.04
2017-11-29 19:00:00-05:00,269.59,269.59,269.59,269.59
2017-11-29 17:00:00-05:00,269.3,269.3,269.3,269.3
2017-11-29 16:00:00-05:00,268.28,269.49,268.1275,269.281
2017-11-29 15:00:00-05:00,269.45,269.55,268.05,268.215
2017-11-29 14:00:00-05:00,268.41,269.6807,267.91,269.55
2017-11-29 13:00:00-05:00,267.21,268.5,266.99,268.46
2017-11-29 12:00:00-05:00,266.32,267.54,266.15,267.11
2017-11-29 11:00:00-05:00,268.34,268.605,266.31,266.43
2017-11-29 10:00:00-05:00,269,269.5,267.297,268.06
2017-11-29 09:00:00-05:00,268.43,268.5,268.43,268.5
2017-11-28 19:00:00-05:00,267.99,267.99,267.76,267.76
2017-11-28 18:00:00-05:00,267.99,268,267.99,268
2017-11-28 17:00:00-05:00,267.99,268.1,265.465,268.1
2017-11-28 16:00:00-05:00,266.6545,268.01,266.61,267.99
2017-11-28 15:00:00-05:00,265.91,266.8,265.55,266.717
2017-11-28 14:00:00-05:00,266.655,266.92,265.85,265.9421
2017-11-28 13:00:00-05:00,266.72,266.745,266.44,266.63
2017-11-28 12:00:00-05:00,265.905,266.98,265.56,266.69
2017-11-28 11:00:00-05:00,265.51,265.94,265.23,265.905
2017-11-28 10:00:00-05:00,265.65,267.1,265.4,265.56
2017-11-28 09:00:00-05:00,265.6,265.6,265.6,265.6
2017-11-27 20:00:00-05:00,265.36,265.36,265.35,265.35
2017-11-27 17:00:00-05:00,265.58,265.58,265.58,265.58
2017-11-27 16:00:00-05:00,265.61,265.91,265.52,265.56
2017-11-27 15:00:00-05:00,265.6465,265.83,265.34,265.63
2017-11-27 14:00:00-05:00,265.8178,265.98,265.32,265.625
2017-11-27 13:00:00-05:00,265.76,265.83,265.4,265.81
2017-11-27 12:00:00-05:00,266.29,266.33,264.72,265.72
2017-11-27 11:00:00-05:00,265.65,266.84,265.65,266.3089
2017-11-27 10:00:00-05:00,265.38,266.3325,264.8,265.56
2017-11-27 09:00:00-05:00,266.85,266.85,266.85,266.85
2017-11-24 14:00:00-05:00,265.88,265.88,265.88,265.88
2017-11-24 13:00:00-05:00,266.08,266.11,265.25,265.83
2017-11-24 12:00:00-05:00,265.47,266.57,265.45,266.08
2017-11-24 11:00:00-05:00,266.379,266.45,265.3,265.53
